track_id,item_id,cluster_5f
2eAZfqOm4EnOF9VvN50Tyc,1605,0
2eAvDnpXP5W0cVtiI0PUxV,1606,1
2eMwDehkIC1j68U6FA3Eiq,1607,1
2ePtv8MlBO9nuuXABqAfEX,1608,2
2ekn2ttSfGqwhhate0LSR0,1609,0
2f0GI2ZLUtbGqFx8t2Gk6A,1610,0
2f0pn9DkEJwAzXApnFh5cr,1611,0
2fB5YRuD88drKpCXQOAk03,1612,0
2fOlBMkWR7lXJfqp5VTbDG,1613,1
2fQrGHiQOvpL9UgPvtYy6G,1614,1
2fTdRdN73RgIgcUZN33dvt,1615,0
2fZTS0VboxRpF0FdfY7E5P,1616,0
2fkeWbM6iqTw7oGHTYm2lw,1617,2
2fuCquhmrzHpu5xcA1ci9x,1618,1
2g6tReTlM2Akp41g0HaeXN,1619,1
2gMXnyrvIjhVBUZwvLZDMP,1620,2
2gQPv5jvVPqU2a9HhMNO1v,1621,2
2gTdDMpNxIRFSiu7HutMCg,1622,1
2gYj9lubBorOPIVWsTXugG,1623,0
2gam98EZKrF9XuOkU13ApN,1624,0
2gbCG4Rt9984UZ7Tc0dIFd,1625,2
2gbMPBrBVj3CuNTLp2dHYs,1626,0
2gkVEnpahpE3bQuvGuCpAV,1627,0
2gqWRRCXnma9L8xQ1RdemQ,1628,1
2grAr8pWMuLWn8ZYEE9wDV,1629,2
2gsNpSn7VvvJuSrIDfRoYy,1630,0
2gwkD6igEhQbDQegRCcdoB,1631,0
2gxqozTaq2NYylvS8jd57G,1632,2
2gyxAWHebV7xPYVxqoi86f,1633,0
2gzhQaCTeNgxpeB2TPllyY,1634,2
2h9TDNEXRhcDIV3fsoEVq9,1635,1
2hfoyc7ve6xM4ZEiNIiU1B,1636,2
2hloaUoRonYssMuqLCBLTX,1637,0
2hn2zOA2XFlv6DSmesylrL,1638,0
2hnxrRNzF74mdDzpQZQukQ,1639,2
2hsA9YWuF3C9Gosi4dpjJN,1640,0
2hwOoMtWPtTSSn6WHV7Vp5,1641,0
2i8f4VnnBjy0yDqH2C452a,1642,0
2iCDO8ePNuCvMiMFc0FQdA,1643,0
2iGvsJuc2mC4mDVOVMNAP6,1644,0
2iUXsYOEPhVqEBwsqP70rE,1645,1
2iVgM5C7m1G4CJGbms301G,1646,0
2ijef6ni2amuunRoKTlgww,1647,0
2isSdmQfVv32j2haL6hk9x,1648,0
2iwS33Jfev1QBiuhWVWZHY,1649,1
2ixi9HWJw5lnLDmRMsiCS5,1650,2
2j2fIJGh4PMdXt9ULI5Tlc,1651,0
2j3GxEsbNYNeEzz86wDY4J,1652,2
2jTujnt0y344ai1rNOywgr,1653,1
2jYmK1cb3Uya6FFsocdpzO,1654,0
2jrAaawDRCn1JjeouxAyDN,1655,0
2jt2WxXMCD4zjACthkJQVE,1656,1
2jyjhRf6DVbMPU5zxagN2h,1657,2
2kAIpGWnlFLQh48iut6Zzq,1658,1
2kJRlOyrxsy7Ot3c5TZ8Q6,1659,0
2kJu14V7hbZw3I4K8L8SXb,1660,0
2kJwzbxV2ppxnQoYw4GLBZ,1661,2
2kS6td1yvmpNgZTt1q5pQq,1662,1
2kVHAQKVtczchKctctzbtK,1663,0
2koUj1Fn5TKFEkChSmBPIb,1664,1
2ksOAxtIxY8yElEWw8RhgK,1665,0
2ksyzVfU0WJoBpu8otr4pz,1666,1
2ktxr00GpTtbMNeBjNeY8D,1667,2
2kz1YOhJiNubjigR1gB1VX,1668,0
2lAyctg5FocS67eksHoyIg,1669,0
2lCkncy6bIB0LTMT7kvrD1,1670,0
2lYTJK94hb0fd1LQtb6Dhk,1671,1
2lYjH3ZbCrW7CHmSRvVCN3,1672,0
2leIuE4fdcJoNMSKu5Yr7a,1673,1
2m6Ko3CY1qXNNja8AlugNc,1674,1
2mNbgyi0gori4b1rFSPgIb,1675,0
2mYDDUkBcgFNBqkWctyyuc,1676,2
2mb6YdoavL6db22p7XKJQZ,1677,2
2mdEsXPu8ZmkHRRtAdC09e,1678,2
2meHtZ7N97pJfvTL4hYtfv,1679,1
2mfUa8bLs2s5N4VaqJZ4lZ,1680,1
2mnXxnrX5vCGolNkaFvVeM,1681,1
2mqTtvbKxH7SoEQ2oGAnsA,1682,1
2mt1IqcFyY1zmYZT8Q3xw9,1683,0
2mvabkN1i2gLnGAPUVdwek,1684,1
2n7Ao4nyESBa5ti8gcAbBt,1685,2
2n7ohqg1s68ToAHh4u9mcW,1686,0
2nC3QhMI9reBIOWutbU3Tj,1687,2
2nG54Y4a3sH9YpfxMolOyi,1688,0
2nKYHpmwjLaEOXS3o7QMiz,1689,1
2nLtzopw4rPReszdYBJU6h,1690,1
2nMOodYNHBAQ3Kc1QNimZU,1691,0
2nMeu6UenVvwUktBCpLMK9,1692,1
2nUJvBO87SkxCViQsLc9Zr,1693,0
2nZj5YymF54qhAu7RneVP6,1694,0
2naEVOadudtXHwtZNfjMDM,1695,1
2nibvvDdAQkVraYP00z2RS,1696,1
2nqio0SfWg6gh2eCtfuMa5,1697,1
2nqwxzn7svkN30dVGbXdWf,1698,0
2o1pb13quMReXZqE7jWsgq,1699,2
2o9LAypwGH4ctV0i9boo6d,1700,0
2oBMZYteeO8DyXV9gDx6Za,1701,1
2oHDJHNondITqbl8xZ9vPn,1702,0
2oUuLLKS8WbF7ELJcwbqms,1703,1
2oUwMN5VfdGX10XeQJLBBi,1704,0
2oe6dDthgthqUkfL3czpEd,1705,2
2oiixB9QMIzhWaHGVlQx4g,1706,0
2ookQf9qP2qiBuNFnNXyfl,1707,1
2p8IUWQDrpjuFltbdgLOag,1708,1
2pIUpMhHL6L9Z5lnKxJJr9,1709,0
2pJZ1v8HezrAoZ0Fhzby92,1710,0
2pPO9YecZimmuVQfIzfV6U,1711,0
2pXpURmn6zC5ZYDMms6fwa,1712,2
2plLJpUcYPFrl1sW2pMG63,1713,1
2plRom0urixt6BE8t7kOhQ,1714,0
2pn8dNVSpYnAtlKFC8Q0DJ,1715,1
2pnPe4pJtq7689i5ydzvJJ,1716,0
2poOAWEj1CStqTVPgIHZ8s,1717,2
2prnn41CblB8B4yWACDljP,1718,1
2q6tgiA9tpb6DMguABwCWE,1719,2
2qEoAz0i6yEz5dPggABcLH,1720,0
2qG5sZ7Si6sdK74qLxedYM,1721,0
2qG81jL9UIP54uS8gYyP4k,1722,2
2qT1uLXPVPzGgFOx4jtEuo,1723,1
2qcG0nZ6S3zZV0UrkY5nFo,1724,1
2qkNnJvQvhLiZ63X1L3eFz,1725,2
2qmG7dokbGpDGD0T5wORWt,1726,0
2qqZ5fOGuNvYVzgPFDLQ4l,1727,0
2qsQ8eVDPmobZpvDxQCVQu,1728,0
2quVkyLSVr5wX2QIhnexUt,1729,1
2qxmye6gAegTMjLKEBoR3d,1730,2
2qzUpSVI4NnPyWxbXwumTj,1731,1
2r4JRwcbIeuAzWjH4YXlLs,1732,1
2r6OAV3WsYtXuXjvJ1lIDi,1733,1
2r9CbjYgFhtAmcFv1cSquB,1734,1
2rCbl9naJYhaxjLsfx88uM,1735,0
2rDZhKnPaPG054ExZ6nXUS,1736,0
2rE9TX3VQ0WNt7kziFhKep,1737,1
2rFsFjq0D9JAmc0APpCO6P,1738,1
2rPE9A1vEgShuZxxzR2tZH,1739,1
2rPHUAeUPbNgTmK18FPTiZ,1740,1
2rRJrJEo19S2J82BDsQ3F7,1741,1
2rb5MvYT7ZIxbKW5hfcHx8,1742,1
2rbDhOo9Fh61Bbu23T2qCk,1743,1
2rc7BkzO8qepMFAxHtOrXc,1744,0
2rizacJSyD9S1IQUxUxnsK,1745,1
2rjjNUYONZqC7wSd1i6OFq,1746,0
2rurDawMfoKP4uHyb2kJBt,1747,0
2sGF7DBXvL2GjkbG606m1G,1748,0
2sQH02O2HBCPJCztBrCWNa,1749,0
2sTDlCxmuZCTDKKk9f1qus,1750,1
2sXf2JdbB2GlNju00kw9WE,1751,0
2sYFUcurlISdHlAsnYCEgD,1752,0
2sfZgYusD8bBvB7qWekvSx,1753,2
2slqvGLwzZZYsT4K4Y1GBC,1754,0
2t16D9V5FmmRAJjsSpwvZf,1755,2
2t8yVaLvJ0RenpXUIAC52d,1756,1
2tB9OFgAHjAds3cqquLlvp,1757,0
2tGvwE8GcFKwNdAXMnlbfl,1758,2
2tOOcDDYkh0PSjr6GwPEAJ,1759,0
2tPcTFiQF9MbVUyjZ3zDhA,1760,0
2tTmW7RDtMQtBk7m2rYeSw,1761,0
2tUL6dZf1mywCj5WvCPZw6,1762,1
2tdq0CeAGSfhI2l4Gwkvgx,1763,1
2tnVG71enUj33Ic2nFN6kZ,1764,0
2toVe5hfuIi97ytDPDbQFt,1765,1
2tpWsVSb9UEmDRxAl1zhX1,1766,1
2tzgSUZOUKopYbRqQOVT8X,1767,1
2u3EyuCqqV31woqGvO9LBz,1768,1
2u7mxWSeoqTXndK5e08jMp,1769,1
2uBhGx3m5iJrtsql8Qk00j,1770,1
2uFaJJtFpPDc5Pa95XzTvg,1771,2
2uIX8YMNjGMD7441kqyyNU,1772,2
2uflssWlCaJ6CbTMOsUpNI,1773,0
2ufmtcIFdFpuUYBPXK5f67,1774,1
2uhw2oYbugGJbn10wipNX5,1775,2
2uiOyiRxtNix52dpeaDQPM,1776,1
2usxQITOSDqvkYiI0oIwao,1777,1
2uu2aGqA2UblCg581Q7l1g,1778,0
2v5JTeM6hSmi5wWy7jiwrI,1779,0
2vBET2pmrQqafaS6zIaYta,1780,1
2vHzOWRKYPLu8umRPIFuOq,1781,1
2vPMoMDXxu9uX1igWZmXSG,1782,0
2vQwlW8H1jFveGNXwZfJCV,1783,2
2vXKRlJBXyOcvZYTdNeckS,1784,1
2ve0kuaWUCt4Zx8x4bf1MR,1785,1
2ve5NyzWHUbIYxL33goCX7,1786,1
2vgUijXOTRMnWXDtvgMp2b,1787,1
2vmfvSoZBFAt9hhRoEByLi,1788,0
2vvdTrdryjsl8DmPIMDWZU,1789,0
2vy9Ry1TNjCD85TiCbTz0r,1790,0
2wDjpPW3HZdA9quPPmZAMu,1791,0
2wG1R0uDFwyobcWzVssC1J,1792,0
2wOXxtHZgRkkrkEbKLzzqs,1793,1
2wSTnntOPRi7aQneobFtU4,1794,0
2wVDWtLKXunswWecARNILj,1795,1
2wVWGFVkL5I3JGsoWBx2AZ,1796,0
2wrJq5XKLnmhRXHIAf9xBa,1797,1
2x0RZdkZcD8QRI53XT4GI5,1798,1
2x0WlnmfG39ZuDmstl9xfX,1799,1
2x8TNY9KwNvD19gVGs4WOP,1800,2
2xGjteMU3E1tkEPVFBO08U,1801,1
2xLMifQCjDGFmkHkpNLD9h,1802,1
2xXNLutYAOELYVObYb1C1S,1803,2
2xbI8Vmyv3TkpTdywpPyNw,1804,1
2xdwCJLfKCkat14mlgR26M,1805,2
2xmrfQpmS2iJExTlklLoAL,1806,1
2xyx0o4xNOLLjBSbOOdcbA,1807,2
2y4ZR0BUAVePljHSsZyIgj,1808,1
2yBWnRKj0Zx7AF1kufajvW,1809,0
2yPoXCs7BSIUrucMdK5PzV,1810,0
2yUzr8Sr6ldG8vmHhZwTnz,1811,1
2yZax79pOrYuyIFVW2cZY2,1812,2
2yg7MXp8nSPaf61HVkhEr3,1813,2
2ygvZOXrIeVL4xZmAWJT2C,1814,2
2yjeXq5ahx6UUg2rHaUe6X,1815,1
2yjlYDiNiQkdxVqTlaSrlX,1816,0
2yyO7EKRr7c3txi4xCXUFk,1817,1
2yzshFeBIwH8tWIqHEFLeD,1818,1
2z4pcBLQXF2BXKFvd0BuB6,1819,0
2zDj4WjbNDmrRL6Z4YjjCA,1820,0
2zYzyRzz6pRmhPzyfMEC8s,1821,1
2zjGJ0dChMR0KxBZS15aqo,1822,1
30KctD1WsHKTIYczXjip5a,1823,1
30QR0ndUdiiMQMA9g1PGCm,1824,1
30Y4CV7A6YqtQtTTo7Ue4j,1825,0
30bqVoKjX479ab90a8Pafp,1826,1
314ZkcV7oLWG8yWE7LABvH,1827,1
31bsuKDOzFGzBAoXxtnAJm,1828,2
31i56LZnwE6uSu3exoHjtB,1829,1
31mzt4ZV8C0f52pIz1NSwd,1830,1
31nfdEooLEq7dn3UMcIeB5,1831,1
31tf1qEai5o5f4r66Kd0pU,1832,1
32BeYxKPrig1LefHsC0Xuo,1833,1
32DGGj6KlNuBr6WaqRxpxi,1834,0
32OWobmyAz8J2qA8iWekyS,1835,0
32OlwWuMpZ6b0aN2RZOeMS,1836,0
32h6yQGn4oAhZ0HRsTMX26,1837,0
32lItqlMi4LBhb4k0BaSaC,1838,2
32vE1nuG8T9c8bhmZdRY6d,1839,1
33B2QbtAj8mbDpwvGTOnBt,1840,0
33IOhptvC2Qoy2UhjiHXLV,1841,1
33SNO8AaciGbNaQFkxvPrW,1842,1
33bURv895AN4FkBvgFo2dx,1843,1
33gwZOGJWEZ7dRWPqPxBEZ,1844,1
33zcmmElV1YbRZe57biUjg,1845,0
340UVheS8z3ncW9TTUhAbc,1846,1
343YBumqHu19cGoGARUTsd,1847,0
347AQK5Lyhn6RvB8tBGYxt,1848,1
34D6FJysnQioVingDKufuf,1849,1
34LI7rwi9H8w2S5KTHnv1M,1850,0
34V9RiEPe8MNdU32qJsJa1,1851,2
34d7sGX6WUqq8f04e7CSNF,1852,1
34eF4BoV8FPk0uhAAoqU7h,1853,1
34i4yxPrHWquuR4kjiivFO,1854,1
34o6gteNy2T5rieA0xYAgo,1855,1
34sOdxWu9FljH84UXdRwu1,1856,1
34tz0eDhGuFErIuW3q4mPX,1857,1
353IDEfNzPJmGNRnOi5kJ1,1858,0
35COLcFjvONwVv6jkG23gI,1859,0
35D06z7kmwMmYYbyJ0BkSm,1860,0
35KmOEIUqAGn02t7n4qaIr,1861,0
35QZaWQRkmnAVqBF1TLCxQ,1862,0
35RDmXJ59YYGNlv1KfTGsP,1863,1
35RJhm1pEovTBwnNR0zWad,1864,1
35TyJIMR3xRouUuo2sjS6v,1865,0
35UUpTmrcFXNIVIN26ujXl,1866,0
35ieKju5aLWFN5UgfJ27mL,1867,1
35mvY5S1H3J2QZyna3TFe0,1868,0
35ovElsgyAtQwYPYnZJECg,1869,2
35wvL50xvKpCHEJPxLOLPI,1870,1
35z5xJpu76nakf65i1BCMl,1871,2
364dI1bYnvamSnBJ8JcNzN,1872,0
36CiGk9oRdwTnBDMgKEfjl,1873,1
36DHxTW2xdr9GG15T9oK9L,1874,1
36J0iaPDGbYGsHvYpaYs3k,1875,0
36ONiya0OANYknz0GgJmwB,1876,2
36TO60sxDduIsO3xH8IcUh,1877,0
36YCdzT57us0LhDmCYtrNE,1878,0
36gcliMRX1vCpgnrZE3dFZ,1879,0
371l4ekF9cDC2D5WuuabU6,1880,0
373gDROnujxNTFa1FojYIl,1881,1
37BZB0z9T8Xu7U3e65qxFy,1882,0
37CoOXIsgF3NzbK1zHZetk,1883,1
37F0uwRSrdzkBiuj0D5UHI,1884,1
37F7E7BKEw2E4O2L7u0IEp,1885,1
37Nqx7iavZpotJSDXZWbJ3,1886,1
37TSJmYKLxXmx8OehFpqMN,1887,1
37eGbhE1xVFSvcKkqGb6i1,1888,0
37y7iDayfwm3WXn5BiAoRk,1889,0
380HmhwTE2NJgawn1NwkXi,1890,1
38DlSDrx9tgc5Gfq6y3aBa,1891,0
38GBNKZUhfBkk3oNlWzRYd,1892,2
38QmUDpkoYlNbMKvpvAsrE,1893,0
38RIEav39FGi86jppxO0du,1894,0
38T0tPVZHcPZyhtOcCP7pF,1895,1
38TgLPNHsPzgqri5G4SPun,1896,0
38UYeBLfvpnDSG9GznZdnL,1897,1
38iBrrbbXyWaSPkmuDNgjZ,1898,0
38td8VabuKlQt72Q2VnhbO,1899,0
38zwkK6TtTjIW9tpYBfZ3D,1900,0
39JRmdKFka1Oe09FoOCPI4,1901,2
39JofJHEtg8I4fSyo7Imft,1902,0
39L3LdlHS3gqB62HPWaJRg,1903,0
39MK3d3fonIP8Mz9oHCTBB,1904,1
39N9RPD9MRb5WmoLzNzPeA,1905,0
39NDBdU5Xkm5pCFGa5kZtI,1906,1
39Yp9wwQiSRIDOvrVg7mbk,1907,1
39kzWAiVPpycdMpr745oPj,1908,1
39pS70eeDvyCAF3t8NAlVV,1909,1
3A7qX2QjDlPnazUsRk5y0M,1910,1
3AAY8YicetRPlDAkibHLiS,1911,1
3AEZUABDXNtecAOSC1qTfo,1912,0
3AFPGvRzeKeNJbIbLwcz4G,1913,2
3AJwUDP919kvQ9QcozQPxg,1914,1
3AOf6YEpxQ894FmrwI9k96,1915,1
3AbNNvo2OmyeDMvRBgf9vk,1916,0
3AsAuGTaDQzavZZThyYlop,1917,0
3AzjcOeAmA57TIOr9zF1ZW,1918,0
3B7udSGy2PfgoCniMSb523,1919,2
3BHFResGQiUvbYToUdaDQz,1920,1
3BKD1PwArikchz2Zrlp1qi,1921,1
3BUWNzPWz2mDbptZmGEXpB,1922,1
3BYIzNZ3t9lRQCACXSMLrT,1923,0
3Be7CLdHZpyzsVijme39cW,1924,0
3CDVMejYHnB1SkEEx0T1N4,1925,1
3CGZ7wfk4skmuyQgua1C1K,1926,1
3CJbxqRQ0JNCqboWDNUUeX,1927,1
3CNbrXrUrEARw8zeKNCdYo,1928,0
3CRDbSIZ4r5MsZ0YwxuEkn,1929,0
3CVb6hkMrlF7eHhXi5B3PZ,1930,0
3CWq0pAKKTWb0K4yiglDc4,1931,2
3CYH422oy1cZNoo0GTG1TK,1932,1
3CeCwYWvdfXbZLXFhBrbnf,1933,1
3CidPLqWXqgesJlwYVJZdy,1934,1
3D1rlKmZdpYUeMtRRLNawc,1935,0
3DK6m7It6Pw857FcQftMds,1936,1
3DKpA54hrFIdPN6AtL9HXa,1937,2
3DMs7bahbQTnoxCjgP7qoK,1938,0
3DX4Y0egvc0slLcLl31h2p,1939,0
3DXncPQOG4VBw3QHh3S817,1940,0
3DZ8dbKg4OTSSqGARvecYd,1941,1
3DarAbFujv6eYNliUTyqtz,1942,0
3DoBTwfr8yi2LN08SBpFkN,1943,1
3Dv1eDb0MEgF93GpLXlucZ,1944,0
3Dwq1oiOFys6Sxr5SslmXw,1945,1
3E2Zh20GDCR9B1EYjfXWyv,1946,0
3E7dfMvvCLUddWissuqMwr,1947,1
3EApebexZ7YqDIqw2EMTDh,1948,1
3EMp20j5E42MxfFbsEsIvD,1949,2
3Eax1yebRxj6LSYpxE9Yd3,1950,1
3EfugazgSddQvzZpkof5I4,1951,1
3EikYy40GMSp8l5mDV6IQo,1952,0
3EmmCZoqpWOTY1g2GBwJoR,1953,1
3EtyEzMpfKSaoVhPunvbRV,1954,1
3EvZ03hGAFwGZ2Ebcu86YH,1955,2
3F1P0QzdXtBz0MXy7KIO5w,1956,1
3F5CgOj3wFlRv51JsHbxhe,1957,1
3FAJ6O0NOHQV8Mc5Ri6ENp,1958,2
3FQCJI2t5LTbsRPfYVBSVB,1959,0
3FSwpQ9dBZBeBV6UdYHI2R,1960,0
3FUXVbi9ugVUqJ3rPrfd2G,1961,1
3FeVmId7tL5YN8B7R3imoM,1962,1
3FiE2d325mIOc4YjkSLVJR,1963,1
3Fj47GNK2kUF0uaEDgXLaD,1964,2
3FkeNbs9Zeiqkr3WkbOiGp,1965,1
3GVkPk8mqxz0itaAriG1L7,1966,2
3GYlZ7tbxLOxe6ewMNVTkw,1967,2
3Ga6eKrUFf12ouh9Yw3v2D,1968,0
3GaGWoU1KfVqgl7vnRHP55,1969,1
3H3r2nKWa3Yk5gt8xgmsEt,1970,2
3H7ihDc1dqLriiWXwsc2po,1971,0
3HWzoMvoF3TQfYg4UPszDq,1972,1
3Hb9kUdm4yf839Fle4RIdT,1973,0
3HqcNJdZ2seoGxhn0wVNDK,1974,2
3HyR1j49TY5ACP2lseF1jx,1975,1
3IB5qOeMayvpOdHxYCL5tZ,1976,1
3IHt4j5uAEl7iBu8Utn985,1977,2
3IMLoeLerS7TMpKjxUgAhx,1978,0
3ITkrUvAA6gzxer2UIom3P,1979,0
3ITvHA9zhZZdBJsOsAUegF,1980,2
3IWs9dAwTqN0EFhOIcBDfs,1981,0
3Iba59sFmGhQ4kbCY5L8AX,1982,0
3IhM5Mber8KA0NaRNpK2px,1983,1
3IkWmgGsXbsafrunwPojXO,1984,1
3IvMYBE7A3c7to1aEcfFJk,1985,2
3IxMaULfjq4IT2IN6v54PB,1986,0
3IznIgmXtrUaoPWpQTy5jB,1987,2
3J8EOeKLTLXORtWPpOU5bE,1988,2
3JKgcAa7r07ocVWcV8bS0H,1989,0
3JKhmIlixlYwFLzrkc6drb,1990,0
3JR0ducCexKbeK47g6AHm5,1991,0
3JR2RztQcOjUQGQSybxDIO,1992,0
3JWiDGQX2eTlFvKj3Yssj3,1993,2
3JXF3LsUjyDIHjuwhXxdjo,1994,0
3JZjcKImHcmOI9ylL4zrSc,1995,2
3K4HG9evC7dg3N0R9cYqk4,1996,1
3KCNiDi9Pza6ZD8FggNoaw,1997,1
3KJ3opyV29269SXkPrc19l,1998,1
3KLygy1YWhmrQx0GRs7IOx,1999,0
3KZCP2StVGdWkOKyRZNWA4,2000,0
3Kd6Wp3lG5HXMB2dlvuy7y,2001,0
3KdoeNlEN0BoAKWzaRLNZa,2002,0
3KixNgUEaDtrKJVzdqjU5q,2003,0
3Kkjo3cT83cw09VJyrLNwX,2004,1
3Kw7zkALCVxY4wmlnh2IWC,2005,0
3KyKxJ4P3pVCgaZwaq2rUC,2006,1
3L19besdNQzd342qL78xqm,2007,1
3LHYmz86DxGInsRp3wiiW5,2008,0
3LbZIhU0smEU5SUnxod4j4,2009,1
3Lfiu5sZ4M4B6JaKMBc0FU,2010,0
3LgWsmilsrWXiPYQFRD0T7,2011,2
3LnpBazWpD31QMTn6LgVGv,2012,1
3LtpKP5abr2qqjunvjlX5i,2013,0
3M0lSi5WW79CXQamgSBIjx,2014,1
3M9Apu4OZfylLTFKvgEtKa,2015,0
3MJhPqL2IgGs7gHEB2M35q,2016,1
3MmCFghNjzZMn3HKqbVizn,2017,1
3MvY2XbGYFi6p2dgmdcOYG,2018,2
3MytWN8L7shNYzGl4tAKRp,2019,1
3NanY0K4okhIQzL33U5Ad8,2020,0
3NbTQ8ZbHU6MSEVUFAVCJ9,2021,1
3Nc86B5XmDlG1KuEeSLD8x,2022,2
3NdDpSvN911VPGivFlV5d0,2023,1
3Ne5uYDFzHEFYAPbaBMIck,2024,0
3NeiYiBn3rQBgurfVk92Zm,2025,0
3NgCzSW98SsqBdpYcnm4kv,2026,2
3NhstUmrlhaN1M6hP8zMbb,2027,2
3NkJNL3WqO1Lqc3uNDxvCN,2028,1
3Nl5OkkmS5DaBZvuYofpAt,2029,2
3NqBxTOMCJ3zW9CIP51td4,2030,2
3NuK5xMlSlB6K2Qp16zf3h,2031,0
3NuLxTXowTRcguTh9RsPmM,2032,2
3O7p9Itz8PXUoAjD2vmuM6,2033,2
3OTSBoYKO7HzGVj8Bu2OH9,2034,1
3OdIiWnYRHPYtC313Z0Bwy,2035,1
3Ol2xnObFdKV9pmRD2t9x8,2036,0
3OnOomd79OjqSYHchCQ6ht,2037,1
3OoZagIW3YK8vjt0ws6NOI,2038,0
3OtQmFLS5b3pTgIf44GQFJ,2039,1
3Oww84xrmgjyr5J1ilOmAf,2040,1
3PEgB3fkiojxms35ntsTgs,2041,0
3PH1nUysW7ybo3Yu8sqlPN,2042,0
3PIDciSFdrQxSQSihim3hN,2043,0
3Pbp7cUCx4d3OAkZSCoNvn,2044,2
3PfIrDoz19wz7qK7tYeu62,2045,0
3PzeZR8CqtwXmSn5AVao7J,2046,1
3Q4gttWQ6hxqWOa3tHoTNi,2047,2
3QCU8BT0zDS9LPVfEhRFEE,2048,0
3QFInJAm9eyaho5vBzxInN,2049,1
3QGsuHI8jO1Rx4JWLUh9jd,2050,0
3QGxgNaqaFSpORp2OVLXHR,2051,0
3QH8rQGNFX8VLbCgZ7uPTS,2052,0
3QIoEi8Enr9uHffwInGIsC,2053,2
3QPBocWfIcOCdFFvmqn60F,2054,1
3QS9ZCtoSCJhmaJ7QNXSAS,2055,1
3QVHSV8YKYq4L8tI5rnFgj,2056,0
3QWjljChcOMkRDYSzF33Qr,2057,2
3Qa944OTMZkg8DHjET8JQv,2058,1
3QiAAp20rPC3dcAtKtMaqQ,2059,2
3QmolSZqjjLksTUvZJ6pPS,2060,0
3Qu3Zh4WTKhP9GEXo0aDnb,2061,2
3QwBODjSEzelZyVjxPOHdq,2062,0
3QzAOrNlsabgbMwlZt7TAY,2063,1
3R8CyhJfVjvgIROd5RSGhQ,2064,1
3RIgHHpnFKj5Rni1shokDj,2065,2
3RKjTYlQrtLXCq5ncswBPp,2066,0
3RZftiuTcLOqpsd8ZlwNhr,2067,1
3RauEVgRgj1IuWdJ9fDs70,2068,0
3RiPr603aXAoi4GHyXx0uy,2069,1
3RwWW7KeVhHGayYJgUL5eZ,2070,2
3S0OXQeoh0w6AY8WQVckRW,2071,2
3S68RFe1lsdCdTMPIMJM3X,2072,1
3S7HNKPakdwNEBFIVTL6dZ,2073,1
3S8jK1mGzQi24ilFb45DAZ,2074,2
3SIRBp4RRQ2AO5H4NO7xfq,2075,1
3SYLoL8KHxdQPYIkfwmUjN,2076,1
3SawmGBjjq8EOYZJV11cJm,2077,1
3SsJ17EnPIu1B4GZshqjIS,2078,1
3T03rPwlL8NVk1yIaxeD8U,2079,2
3T4UodGkfZObJ43RtA5KFU,2080,0
3TLwAp3uX1nKsVxrDhNPOL,2081,0
3TSLqZssCoCdDlMhCJ08XW,2082,2
3TTMUI5dFcbeNSDTTDY9M8,2083,1
3Tc57t9l2O8FwQZtQOvPXK,2084,0
3U5JVgI2x4rDyHGObzJfNf,2085,0
3UHPGOkUcE4hE7sqBF4Snt,2086,1
3USu1p2lKTzoKFIRDeeJf8,2087,0
3UYiU57SMiAS5LqolhHJw1,2088,1
3Ua0m0YmEjrMi9XErKcNiR,2089,1
3UjJP4ludb74a29P5EHEIo,2090,1
3UmaczJpikHgJFyBTAJVoz,2091,0
3Uo7WG0vmLQ07WB4BDwy7D,2092,2
3UoULw70kMsiVXxW0L3A33,2093,1
3UwT4FadEGWyMdaSwYcUBY,2094,2
3V8UKqhEK5zBkBb6d6ub8i,2095,2
3VTNVsTTu05dmTsVFrmGpK,2096,2
3VlW71ZRJPEjd17W0bW28D,2097,1
3Vo4wInECJQuz9BIBMOu8i,2098,0
3VvA1wSxukMLsvXoXtlwWx,2099,0
3VyjsVV24RmBIbWJAeUJNu,2100,2
3W5KHP0Yr56ejVDns9vci3,2101,2
3WMj8moIAXJhHsyLaqIIHI,2102,2
3WRIaWsws011vHMd9uzPjG,2103,1
3WUyu94psXrYV6HZbXgcFA,2104,0
3WefHNGtjexZvi66ZEx9u4,2105,0
3Wf2YGdYT8xVdNsQSoRKk9,2106,2
3WfSNAoj2D8C9noPSGZZFM,2107,0
3WlbeuhfRSqU7ylK2Ui5U7,2108,1
3WnTQDd9A3bpBfzCziElU9,2109,1
3Wrjm47oTz2sjIgck11l5e,2110,0
3X6qK1LdMkSOhklwRa2ZfG,2111,1
3XF5xLJHOQQRbWya6hBp7d,2112,2
3XHJUG5I2zYqOEmEZUX68n,2113,0
3XIXklO3e0uWUAUkOR7NLI,2114,1
3XLbDUB5BX2WqL2qoAsvtb,2115,1
3XREkzDHsWdBL5tybyCDBH,2116,0
3XgGQ1wjo5khvq2UImjyNF,2117,2
3XiNC94b4Tq1xwv70sQJGN,2118,1
3XoYqtiWHhsk59frZupImG,2119,0
3XoflnowYPFRPOh3uFvHcm,2120,1
3Y7MHz19qCg1Pkxridtu1k,2121,1
3Y7a0typ6ik1KscmebXd6D,2122,0
3YJJjQPAbDT7mGpX3WtQ9A,2123,2
3YU6vJbjYUG0tiJyXf9x5V,2124,1
